City_ID,City,Address,Latitude,Longitude,Housing,Cost_of_Living,Startups,Venture_Capital,Travel_Connectivity,Commute,Business_Freedom,Safety,Healthcare,Education,Environmental_Quality,Economy,Taxation,Internet_Access,Leisure,Tolerance,Outdoors
189,Pittsburgh,"Pittsburgh, Pennsylvania, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in environmental quality, internet access and leisure & culture. Pittsburgh is one of the top ten city matches for 1. 0% of Teleport users. ","Pittsburgh, PA, USA",40.44062479999999,-79.9958864,5.9635000000000025,4.795,6.5075,3.5809999999999995,1.7379999999999998,4.308,8.671,4.791,6.399666666666667,6.5935,6.874250000000001,6.5145,3.7785,8.669500000000001,6.859,7.3900000000000015,4.0685
190,"Portland, ME","Portland, Maine, is a small, seaside city with a welcoming community and great outdoor environment.  With its natural beauty, low unemployment and safe environment it should be especially attractive for young families.  It has a distinct local business culture dominated by the port, niche cafes and boutiques.  With more than 200 restaurants, Portland has one of the highest per capita restaurant densities in the United States. Portland, ME is one of the top ten city matches for 0. 3% of Teleport users. ","Portland, ME, USA",43.659099299999994,-70.2568189,0.0,0.0,3.637000000000001,0.0,1.102,1.97025,8.671,6.3584999999999985,5.174666666666666,3.6245,7.675499999999999,6.5145,4.062,3.5465,3.305,8.270999999999999,4.978
191,"Portland, OR","Portland, Oregon, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in startups, environmental quality and tolerance. Portland, OR is one of the top ten city matches for 0. 7% of Teleport users. ","Portland, OR, USA",45.5051064,-122.6750261,4.138,4.9239999999999995,6.957000000000001,5.899,2.2405,4.908,8.671,5.1805,6.317666666666668,4.2155,8.4595,6.5145,3.9205,5.9685000000000015,6.2195,8.1595,6.3039999999999985
192,Porto,"Porto, Portugal, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and safety. Porto is one of the top ten city matches for 1. 3% of Teleport users. ","Ring Rd, Boston, MA 02199, USA",42.34820999999999,-71.080545,8.109500000000002,7.4220000000000015,4.3130000000000015,1.886,3.1115,5.460000000000001,8.238666666666665,7.704500000000001,8.166666666666666,4.449,7.03875,3.483,4.1575,4.4945,5.625,9.5735,5.9485
193,Porto Alegre,"Porto Alegre, Brazil, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, leisure & culture and tolerance. ","Porto Alegre, RS, Brazil",-30.0346471,-51.2176584,9.221000000000002,8.120000000000001,2.6705,0.0,0.9655,5.105,2.781,5.2955,5.56,1.0170000000000001,4.13975,2.187,2.8525,2.1959999999999997,7.7035,7.4479999999999995,4.9224999999999985
194,Prague,"Prague, Czechia, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and healthcare. Prague is one of the top ten city matches for 11. 9% of Teleport users. ","Prague, Czechia",50.0755381,14.4378005,7.4305,7.569,5.7795000000000005,2.302,5.4815000000000005,5.846500000000002,6.2126666666666654,8.6595,7.8809999999999985,4.238,7.0142500000000005,4.378000000000001,5.9335,6.0905,8.464500000000001,8.1985,4.901000000000002
195,Providence,"Providence, Rhode Island, is among the leading cities with a speedy internet access. According to our city rankings, this is a good place to live with high ratings in business freedom, safety and tolerance. ","2175 Orchard St, Springdale, AR 72764, USA",36.1651258,-94.1066492,3.1530000000000005,0.0,3.764,1.0,3.0185,2.4219999999999997,8.671,6.846,6.515,5.3015,5.900499999999999,6.5145,4.204,8.9345,3.9185000000000008,7.49,1.084
196,Quebec,"Quebec, Canada, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and healthcare. ","Quebec City, QC, Canada",46.8138783,-71.2079809,8.5175,6.037000000000001,3.7345000000000006,2.237,1.3815000000000002,5.2799999999999985,8.966000000000001,9.1595,8.131333333333334,5.42,7.3155,5.8405000000000005,7.2745000000000015,3.2985,5.636500000000002,8.622,4.7189999999999985
197,Quito,"Quito, Ecuador, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and taxation. ","Quito, Ecuador",-0.1806532,-78.4678382,9.0165,7.822,2.8575000000000013,0.0,0.8900000000000001,4.789250000000001,3.021333333333333,6.9689999999999985,6.4063333333333325,0.0,4.1762500000000005,3.8855,7.5139999999999985,3.4815,4.8015,8.826499999999998,5.499999999999999
198,Raleigh,"Raleigh, North Carolina, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in healthcare, education and environmental quality. Raleigh is one of the top ten city matches for 3. 4% of Teleport users. ","Raleigh, NC, USA",35.7795897,-78.6381787,6.128500000000002,5.610000000000001,5.497000000000001,5.157000000000002,1.757,4.78425,8.671,6.5225,6.6773333333333325,7.1165,8.583750000000002,6.5145,4.062,7.9515,6.613,7.562000000000001,3.3905000000000003
199,Reykjavik,"Reykjavik, Iceland, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and environmental quality. Reykjavik is one of the top ten city matches for 0. 5% of Teleport users. ","Reykjavík, Iceland",64.146582,-21.9426354,2.7715,1.0,3.168,2.875,1.1349999999999998,5.475,9.36,8.658,8.078999999999999,4.0569999999999995,8.62375,5.283,4.4655000000000005,6.742000000000001,5.0205,9.565,4.8035000000000005
200,Richmond,"Richmond, Virginia, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in environmental quality, internet access and tolerance. ","Richmond, VA, USA",37.540724600000004,-77.4360481,6.4395000000000024,5.949,4.2705,2.097,1.38,5.6484999999999985,8.671,3.3765,6.488333333333332,3.6245,6.6217500000000005,6.5145,4.204,7.645499999999998,6.3385,7.151,1.035
201,Riga,"By Elizabete Laivina Riga is a great place for young people due to its low cost of living and vibrant creative scene.  It boasts excellent museums and art galleries, an active night life and close-by unspoiled nature.  Riga is also an avid sports city with frequent football, basketball and ice hockey matches. Riga is one of the top ten city matches for 1. 1% of Teleport users. ","Riga, Latvia",56.94964870000001,24.1051865,8.933000000000002,7.329,4.3505,1.358,2.3725,5.35275,7.363333333333332,7.6255,5.710000000000001,4.090999999999998,6.966,4.094500000000001,5.928999999999999,5.841000000000001,7.7065,6.8839999999999995,5.5265
202,Rio De Janeiro,"Rio de Janeiro is the second most populous city in Brazil, known for the beautiful scenery samba rhythms and Carnival.  It is the national center for oil, mining and telecommunications, but the major economic base is in tourism and entertainment industries.  With affordable rentals, friendly expat community and tropical climate, Rio is for people looking for a relaxed and welcoming environment. Rio De Janeiro is one of the top ten city matches for 0. 2% of Teleport users. ","Rio de Janeiro, State of Rio de Janeiro, Brazil",-22.9068467,-43.1728965,8.32,7.751,4.823,2.414,1.493,4.55325,4.036666666666666,5.2955,4.849666666666666,1.0175,3.32275,2.187,2.8454999999999995,2.338,8.6675,5.771500000000001,6.151999999999999
203,Riyadh,"Riyadh, Saudi Arabia, is characterized by low taxes. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and safety. ",Riyadh Saudi Arabia,24.7135517,46.67529570000001,8.6965,7.806000000000001,3.6915,2.022,2.4605,4.75325,6.103999999999999,7.583000000000001,6.085666666666667,0.5035,3.3512500000000003,7.042000000000001,10.0,4.13,5.8435000000000015,2.9090000000000007,0.5
204,Rochester,"Rochester, New York, is among the top cities with a free business environment. This urban area is consistently ahead in housing. ","Rochester, NY, USA",43.15657789999999,-77.6088465,6.727,5.488,4.3355,1.505,1.398,1.90775,8.671,5.899,6.106,4.494999999999999,5.93525,6.5145,3.9205,5.551,5.335,5.9015,4.404
205,Rome,"Rome, the Eternal City,is a historic marvel with great travel connections mild Mediterranean climate and intense urban energy.  Its outgoing society is known for its style, fondness for football and the world-famous restaurants and cafes that can be sampled on every corner.  Rome also hosts an independent country—Vatican City—within its borders.  Its long history and modern achievements make Rome one of the most visited cities in the world. ","Rome, Metropolitan City of Rome, Italy",41.902783500000005,12.4963655,5.6025,5.3229999999999995,4.6745,1.013,6.4335,4.533250000000002,6.189666666666667,6.604500000000002,7.863666666666665,4.157000000000001,4.2765,3.3625,2.4365,4.4910000000000005,9.11,6.2215,6.396000000000001
206,Rotterdam,"By Ander Hindremäe Rotterdam is a multicultural hub with a modern look, low level of corruption, an advanced public transport system and superb network of bike-paths.  While less touristy than some of its neighboring Dutch cities, Rotterdamhosts the largest port in Europe, making it an important transit, logistical and marine center.  With its high quality of life and lively cultural scene, Rotterdam has been welcoming visitors for almost 800 years. Rotterdam is one of the top ten city matches for 1. 6% of Teleport users. ","Rotterdam, Netherlands",51.9244201,4.4777325999999995,6.0440000000000005,4.934000000000001,4.4305,2.83,8.1805,5.9670000000000005,8.836666666666666,8.267999999999999,8.329,4.3065000000000015,7.08675,5.053000000000001,4.954999999999999,5.852500000000001,5.427499999999998,8.2805,4.280999999999999
207,Saint Petersburg,"Saint Petersburg, Russia, features a wide variety of free time activities. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and safety. Saint Petersburg is one of the top ten city matches for 0. 4% of Teleport users. ","St Petersburg, Russia",59.931058400000005,30.360909600000003,8.3605,8.673,4.9825,0.0,5.8805,4.626,5.547000000000001,7.793000000000001,4.951999999999999,4.282,4.324250000000001,3.148,6.0445,5.6425,9.6535,4.338,5.385
208,Salt Lake City,"Salt Lake City, Utah, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in venture capital, internet access and tolerance. Salt Lake City is one of the top ten city matches for 2. 4% of Teleport users. ","Salt Lake City, UT, USA",40.760779299999996,-111.89104740000002,6.141000000000001,6.1720000000000015,6.3,7.09,2.7369999999999988,4.573999999999999,8.671,5.657,6.246333333333332,4.2805,6.21575,6.5145,4.204,6.810500000000001,5.932,8.6225,6.641000000000003
209,San Antonio,"San Antonio, Texas, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in cost of living, internet access and leisure & culture. San Antonio is one of the top ten city matches for 0. 5% of Teleport users. ","San Antonio, TX, USA",29.4241219,-98.4936282,6.402000000000001,6.683,5.356,3.53,1.6815000000000002,4.96475,8.671,4.2165,6.307,4.151999999999999,6.2014999999999985,6.5145,4.772,8.0745,6.6955,6.254,3.4185000000000003
210,San Diego,"San Diego, California, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in startups, venture capital and safety. San Diego is one of the top ten city matches for 1. 4% of Teleport users. ","San Diego, CA, USA",32.715738,-117.1610838,2.9335,5.1560000000000015,8.3505,8.595,2.6220000000000003,4.40975,8.671,6.933,6.519666666666666,5.4575,7.26725,6.5145,4.488,5.999,8.21,8.5395,6.396000000000003
211,San Francisco Bay Area,"San Francisco Bay Area, California, is among the leading cities with a higher number of accelerators or available funding. According to our city rankings, this is a good place to live with high ratings in startups, business freedom and education. San Francisco Bay Area is one of the top ten city matches for 6. 9% of Teleport users. ","San Francisco Bay Area, CA, USA",37.8271784,-122.2913078,1.0,2.6180000000000003,10.0,10.0,3.654500000000001,4.6872500000000015,8.671,5.7155000000000005,6.448999999999999,8.6245,6.4815000000000005,6.5145,4.488,5.605500000000001,9.407,8.012500000000001,7.013999999999999
212,San Jose,"San Jose, Costa Rica, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and healthcare. ","San Jose, CA, USA",37.338208200000004,-121.88632859999998,8.1645,6.7280000000000015,3.822,0.0,1.1915000000000002,3.83425,5.949666666666666,6.7090000000000005,7.432666666666666,1.2095,5.256249999999999,4.081499999999999,5.751999999999999,1.5155000000000003,6.866500000000001,8.938500000000003,2.7855
213,San Juan,"San Juan, Puerto Rico, is characterized by reasonably priced housing. This urban area is consistently ahead in leisure & culture. ","San Juan, Puerto Rico",18.465539399999997,-66.1057355,7.427500000000001,5.98,1.4285,0.0,1.38,1.142,3.173,5.121000000000001,4.363333333333333,0.0,4.4932500000000015,0.0,4.3965000000000005,4.2734999999999985,6.839500000000001,3.66,5.3245000000000005
214,San Luis Obispo,"San Luis Obispo, California, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, environmental quality and internet access. ","San Luis Obispo, CA, USA",35.2827524,-120.6596156,1.7245,0.0,3.8280000000000003,3.077,1.1340000000000001,1.3922499999999998,8.671,8.058,5.871333333333332,3.6245,7.392000000000001,6.5145,4.488,7.935500000000001,2.7765,9.666,1.5075000000000005
215,San Salvador,"San Salvador, El Salvador, is characterized by reasonably priced housing. This urban area is consistently ahead in cost of living. ","San Salvador, El Salvador",13.692940300000002,-89.2181911,8.8015,7.7429999999999986,1.6700000000000004,0.0,1.0595,4.6855,4.6613333333333316,5.4025,5.558666666666666,0.0,1.00075,2.6590000000000003,5.5255,1.831,4.8584999999999985,6.1275,1.9175
216,Santiago,"Santiago, Chile, is characterized by low taxes. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and business freedom. Santiago is one of the top ten city matches for 1. 7% of Teleport users. ","Santiago, Santiago Metropolitan Region, Chile",-33.4488897,-70.66926550000001,8.3815,7.237,6.2305,1.0,2.5355,5.550999999999998,7.765,6.9645,7.066,2.6415000000000006,4.5280000000000005,3.725,8.929499999999997,1.0,7.556000000000001,7.171500000000001,5.499999999999999
217,Santo Domingo,"Santo Domingo, Dominican Republic, is characterized by reasonably priced housing. This urban area is consistently ahead in cost of living. ","Santo Domingo, Dominican Republic",18.4860575,-69.93121169999999,9.289,8.076000000000002,2.2275,0.0,1.003,4.56525,4.4129999999999985,5.779,5.026000000000002,0.5,2.3805,6.1135,5.768,4.221,5.796500000000001,5.1095000000000015,3.4175
218,Sao Paulo,"Sao Paulo, Brazil, features a wide variety of free time activities. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and startups. Sao Paulo is one of the top ten city matches for 0. 4% of Teleport users. ","São Paulo, State of São Paulo, Brazil",-23.550519899999998,-46.63330939999999,8.316,7.823000000000001,6.6225000000000005,4.253000000000001,2.2655,4.412000000000001,2.781,5.2955,5.371999999999999,1.104,2.6535,2.187,2.8525,3.3895000000000004,8.789499999999999,6.8955,7.0775
219,Sarajevo,"Sarajevo, Bosnia and Herzegovina, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and taxation. Sarajevo is one of the top ten city matches for 1. 9% of Teleport users. ","Sarajevo, Bosnia and Herzegovina",43.856258600000004,18.4130763,9.6925,8.658999999999999,2.5839999999999996,0.0,1.207,5.708000000000001,2.580333333333333,7.132999999999999,6.525666666666666,0.0,3.666,2.088,9.118,4.6475,5.9345,7.7365,2.8705000000000003
220,Saskatoon,"Saskatoon, Canada, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Saskatoon, SK, Canada",52.157902,-106.6701577,7.159500000000001,5.042000000000002,3.1145,0.0,1.2585000000000002,5.8055,8.966000000000001,6.638000000000001,7.5139999999999985,5.344000000000001,7.757999999999999,5.8405000000000005,7.2745000000000015,4.8900000000000015,1.0,7.3359999999999985,0.5
221,Seattle,"Seattle, Washington, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in startups, venture capital and environmental quality. Seattle is one of the top ten city matches for 3. 2% of Teleport users. ","Seattle, WA, USA",47.6062095,-122.33207079999998,2.291,3.79,8.367,7.551000000000001,2.8845,4.5237500000000015,8.671,5.6365,6.309666666666666,5.7145,7.560250000000001,6.5145,4.772,4.940499999999999,8.1155,8.0895,7.2094999999999985
222,Seoul,"Seoul is a fast-paced metropolis with 24 hour facilities and expat-friendly social environment.  The vibrant nightlife scene, fabulous pop culture as well as the refreshing nature can be reached by using Seoul’s affordable and reliable public transport system, which is also equipped with public wifi common to the most wired city in the world.  The advanced technological environment and delicious local food combined with the low crime rate truly make it a highly attractive destination. Seoul is one of the top ten city matches for 18. 4% of Teleport users. ","Seoul, South Korea",37.566534999999995,126.9779692,6.142500000000001,3.6980000000000013,5.283500000000001,4.066000000000002,6.155999999999999,5.7189999999999985,8.279333333333334,8.305,8.549,6.8655,6.787000000000001,5.561,6.6075,7.637,8.200000000000001,4.484,5.776
223,Seville,"Seville, Spain, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and business freedom. ","Seville, Spain",37.3890924,-5.984458900000001,8.095500000000001,6.961,1.1475,0.0,3.4770000000000003,5.567000000000001,7.1196666666666655,8.929499999999997,8.221333333333332,4.259500000000001,7.220749999999999,4.296,3.894000000000001,6.1895,7.416,9.265,3.0330000000000004
224,Shanghai,"Shanghai, China, is among the leading cities with a higher number of accelerators or available funding. According to our city rankings, this is a good place to live with high ratings in cost of living, travel connectivity and safety. Shanghai is one of the top ten city matches for 4. 3% of Teleport users. ","Shanghai, China",31.230415999999998,121.473701,5.744,7.178999999999999,5.7255,9.288,6.862,5.0845,3.8956666666666666,7.2085,6.206,5.6995000000000005,2.83875,6.103,1.4959999999999998,2.636,6.693499999999999,2.741,5.7174999999999985
225,Singapore,"Singapore is the futuristic bridge between East and West.  It is an attractive site for startups, offering access to capital and a highly qualified workforce.  When it comes to culture, the city is a dense mix of Chinese, Indian and Malay as well as Western influences.  Despite Singapore’s high urban density, it remains as one of the greenest cities in the world—nearly half of its compact land area is filled with lush greenery. Singapore is one of the top ten city matches for 42. 0% of Teleport users. ",Singapore,1.352083,103.819836,1.745,3.4890000000000003,9.103000000000002,8.697000000000001,2.9819999999999998,5.42725,9.724666666666666,9.9715,7.682666666666665,8.2465,7.95425,7.478500000000001,9.959,8.447000000000001,7.4224999999999985,6.494999999999999,5.834
226,Skopje,"Skopje, Macedonia, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, business freedom and safety. Skopje is one of the top ten city matches for 1. 9% of Teleport users. ","Skopje, North Macedonia",41.998129399999996,21.425435500000003,9.740500000000004,9.11,2.994,0.0,1.6780000000000002,5.7365,6.8823333333333325,7.2795,6.628666666666668,0.5,2.6492500000000003,4.1225000000000005,9.475,4.520499999999998,6.208000000000001,4.2895,3.302
227,Sofia,"Sofia, Bulgaria, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and taxation. Sofia is one of the top ten city matches for 2. 6% of Teleport users. ","Sofia, Bulgaria",42.69770820000001,23.3218675,9.306000000000001,8.55,4.691,3.1550000000000007,2.6665,5.622000000000001,5.295333333333333,7.550499999999999,5.586666666666666,2.0145,4.99925,3.25,8.720500000000001,6.272500000000001,5.3184999999999985,6.740500000000001,4.0565
228,St. Louis,"St.  Louis, Missouri, is among the leading cities with a speedy internet access. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and healthcare. St.  Louis is one of the top ten city matches for 1. 4% of Teleport users. ","St. Louis, MO, USA",38.6270025,-90.1994042,6.957999999999999,5.504,5.424000000000001,3.885,2.5315,5.0855000000000015,8.671,3.880500000000001,6.669999999999999,5.2715,7.37425,6.5145,4.062,8.908999999999999,7.642500000000001,4.376,4.8285
229,Stockholm,"Stockholm has emerged as one of Europe's innovation and entrepreneurial capitals with a vibrant start-up scene and open, tolerant society.  It is also one of the cleanest cities in the world with a population of roughly 1 million residents embracing green-leaning programs and strong environmental protection.  Stockholm's winter climate can be a challenge to some, but even then, very few would turn down the opportunity to spend time in this welcoming city. Stockholm is one of the top ten city matches for 1. 2% of Teleport users. ","Stockholm, Sweden",59.329323499999994,18.068580800000003,4.865,4.36,6.267,6.229,6.2255,5.685500000000001,9.568999999999997,6.8865,8.039333333333332,6.6675,8.99175,5.694499999999999,2.7495000000000003,7.6135,6.7974999999999985,5.719500000000001,4.494
230,Stuttgart,"Stuttgart, Germany, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and environmental quality. Stuttgart is one of the top ten city matches for 2. 1% of Teleport users. ","Stuttgart, Germany",48.7758459,9.1829321,6.314000000000001,5.673000000000003,3.7565,1.936,5.9645,6.205499999999999,9.072333333333333,8.269500000000003,7.851333333333333,5.0505,7.225,5.373500000000001,3.9035,5.124,5.556,7.533499999999997,3.9495
231,Sydney,"Sydney, Australia, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in startups, safety and healthcare. Sydney is one of the top ten city matches for 2. 1% of Teleport users. ","Sydney NSW, Australia",-33.8688197,151.2092955,1.9865,4.128,8.726500000000001,6.427000000000001,3.285,4.851,9.399666666666667,7.5710000000000015,8.033666666666665,6.725500000000001,7.81675,6.0695000000000014,4.5885,4.7365,6.2275,7.0325000000000015,6.2635
232,Taipei,"Taipei, Taiwan, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and economy. Taipei is one of the top ten city matches for 13. 9% of Teleport users. ","Taipei, Taiwan",25.0329694,121.56541770000001,7.977,5.644,5.4685000000000015,2.7810000000000006,2.5105,5.6065,8.341666666666667,9.542,5.905333333333332,5.589500000000001,6.23575,6.6355,7.332999999999999,5.2315000000000005,7.2635,8.0435,5.5885
233,Tallinn,"With its stunning old town and high tech culture, Tallinn offers a unique blend of history and the modern 21st century living.  It is among the most wired cities in the world, offering universal free public wifi and free public transportation for residents.  The vibrant start-up scene is actively supported by the government and the city's strong tech eco-system.  With low tax rates, cost of living and the seaside location, Tallinn is a truly inviting place to live. Tallinn is one of the top ten city matches for 14. 5% of Teleport users. ","Tallinn, Estonia",59.43696079999999,24.7535747,8.376500000000002,6.931000000000001,5.356,5.829,1.9705,5.932500000000001,8.129333333333333,9.4255,7.3663333333333325,5.355,7.825500000000001,4.1850000000000005,5.341,5.202000000000001,7.0235,7.838500000000002,4.5355
234,Tampa Bay Area,"Tampa Bay Area, Florida, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in environmental quality and internet access. Tampa Bay Area is one of the top ten city matches for 1. 2% of Teleport users. ","Tampa-St. Petersburg Metropolitan Area, FL, USA",28.274347,-82.38857829999998,5.696000000000001,5.252999999999999,6.347,3.778000000000001,2.9055000000000004,1.40075,8.671,4.706499999999999,6.572999999999999,4.2805,7.37875,6.5145,4.772,7.195,6.433999999999998,5.360000000000001,5.497000000000001
235,Tampere,"Tampere, Finland, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Tampere, Finland",61.497752399999996,23.7609535,6.936,4.622,2.6060000000000003,2.5490000000000004,2.8480000000000003,6.3495,9.450666666666667,8.689000000000002,8.316333333333333,5.3895,8.922,3.921,4.8785,5.792000000000002,4.187000000000001,8.290500000000002,4.5710000000000015
236,Tartu,"By Merilin Jürjo Tartu is a true student town and home to Estonia's oldest university.  Its academic atmosphere and high concentration of bright minds makes it a center for innovation and entrepreneurship.  With safe and tolerant environment, the city takes pride in its urban greenery, easy transit and excellent healthcare, all contributing to a high quality of life at a reasonable cost. Tartu is one of the top ten city matches for 9. 9% of Teleport users. ","Tartu, Estonia",58.37798299999999,26.729038300000003,8.961000000000002,7.47,2.778,0.0,1.4140000000000001,6.441,8.129333333333333,9.3765,8.395,5.4035,9.416,4.1850000000000005,5.341,4.3005,4.081,7.483,3.499
237,Tashkent,"Tashkent, Uzbekistan, features a very safe living environment. When considering your preferences, this city does not have any category with a high rating. ","Tashkent, Uzbekistan",41.299495799999995,69.2400734,5.0,0.0,1.783,0.0,2.7375000000000007,0.0,5.175333333333334,8.9045,3.693333333333333,0.0,6.5554999999999986,5.5375,6.0145,1.2425000000000002,3.1760000000000006,6.1705,4.2425
238,Tbilisi,"Tbilisi, Georgia, differentiates itself with low living costs. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and safety. Tbilisi is one of the top ten city matches for 4. 6% of Teleport users. ","Tbilisi, Georgia",41.71513770000001,44.827096000000004,9.4905,9.765,3.1485000000000007,0.0,2.2510000000000003,5.64425,7.863333333333332,9.506,5.052333333333333,0.8625,3.19675,4.2525,8.055000000000001,4.087,4.919,8.197499999999998,5.477500000000001
239,Tehran,"Tehran, Iran, differentiates itself with low living costs. Our data reflects that this city has a good ranking in housing and safety. ","Tehran, Tehran Province, Iran",35.6891975,51.3889736,8.302999999999999,9.544,4.386500000000002,0.0,3.175,3.7995,4.342666666666666,6.792999999999998,5.312333333333332,0.51,2.9425,3.9435,4.0525,1.5759999999999998,6.521,4.2225,5.499999999999999
240,Tel Aviv,"Tel Aviv, Israel, is among the leading cities with a higher number of accelerators or available funding. According to our city rankings, this is a good place to live with high ratings in startups, business freedom and safety. Tel Aviv is one of the top ten city matches for 0. 1% of Teleport users. ","Tel Aviv-Yafo, Israel",32.0852999,34.78176759999999,4.91,4.370000000000001,7.3265,9.16,3.345,4.994249999999999,6.789999999999999,8.0065,8.338,3.766500000000001,6.02675,5.0265,6.9175,2.5660000000000003,5.3335,5.516,5.4125
241,The Hague,"The Hague, Netherlands, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in travel connectivity, safety and healthcare. ","The Hague, Netherlands",52.07049779999999,4.300699900000001,6.053000000000001,4.6530000000000005,3.864,1.107,8.000500000000002,5.061000000000001,8.836666666666666,8.789000000000001,8.213999999999999,4.3065000000000015,8.283750000000001,5.053000000000001,4.954999999999999,6.5135000000000005,5.0145,8.552999999999999,4.9239999999999995
242,Thessaloniki,"Thessaloniki, Greece, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and leisure & culture. ","Thessaloniki, Greece",40.6400629,22.9444191,9.3775,6.6000000000000005,3.2500000000000013,0.0,2.2604999999999995,5.91375,6.168999999999999,7.992000000000001,7.508999999999999,3.1635,3.33825,3.3199999999999994,4.1665,2.596,7.689000000000003,7.5234999999999985,4.665000000000001
243,Tokyo,"Tokyo is one of the most vibrant and modern cities in the world.  It provides a wide range of opportunities from recreational activities to job offers, and is therefore an appealing choice for people looking for a change.  When it comes to food, you are spoiled with choices: there are more restaurants than you could visit in your lifetime.  It is also a relatively green city, as 3. 6% of Tokyo is covered by parks and forests, and, despite its size, it is still among the safest cities in the world. Tokyo is one of the top ten city matches for 8. 5% of Teleport users. ","Tokyo, Japan",35.6761919,139.65031059999998,5.657000000000001,3.431,6.2970000000000015,3.9629999999999987,8.1515,6.0075,8.377666666666666,10.0,8.82633333333333,6.980500000000001,5.955750000000001,3.7235,6.033,4.835000000000001,9.342000000000002,7.1945000000000014,6.5225
244,Toronto,"Toronto is a multicultural city in every sense of the word.  Nearly half of its population are immigrants from virtually every corner of the globe.  The city is internationally known as a center of finance and business as well as the film and television industry.  However, there are still plenty of ways to unwind, be it hiking in the nature with breathtaking views or immersing in the local cultural scene. Toronto is one of the top ten city matches for 39. 4% of Teleport users. ","Toronto, ON, Canada",43.653226000000004,-79.3831843,4.66,5.271,9.981,7.602000000000001,4.335000000000001,4.683000000000002,8.966000000000001,7.693500000000001,8.063666666666666,7.602500000000001,7.1775,5.8405000000000005,7.2745000000000015,4.383,7.8260000000000005,7.928000000000003,5.593999999999999
245,Toulouse,"Toulouse, France, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Toulouse, France",43.604652,1.444209,7.544,4.552,3.577,2.042,5.1265,5.06775,8.088333333333333,6.9670000000000005,8.831999999999997,4.442,5.0797500000000015,4.2045,2.648000000000001,4.622000000000001,4.1370000000000005,7.6335,3.3040000000000003
246,Tunis,"Tunis, Tunisia, differentiates itself with low living costs. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and safety. ","Tunis, Tunisia",36.806494799999996,10.1815316,9.968,9.998,2.969,0.0,2.6080000000000005,5.614500000000001,6.621666666666667,8.291500000000001,6.2926666666666655,0.5,3.27975,3.0920000000000005,2.5989999999999998,1.0725,5.7425000000000015,4.727,5.365500000000001
247,Turin,"Turin, Italy, is characterized by reasonably priced housing. Our data reflects that this city has a good ranking in healthcare and leisure & culture. ","Turin, Metropolitan City of Turin, Italy",45.0703393,7.686864,8.069500000000001,5.612,3.2500000000000013,0.0,3.1495,5.60925,6.189666666666667,6.252000000000002,8.367666666666667,4.1015,3.8855,3.3625,2.4365,2.369,7.061,5.777000000000001,5.705
